"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"u5ir","Miraal","Pakistani","4","(5000+)","Karachi"
"hsvy","BOLLYWOOD BUNKABAB (Burns Road BunKabab)","Burgers","4","(500+)","Karachi"
"dwso","Eat & Bite","Pakistani","4.3","(500+)","Karachi"
"emv9","Culinary Heaven","Pakistani","3.6","(500+)","Karachi"
"ddcn","Waffles & Beyond","Desserts","3.6","(100+)","Karachi"
"bt5k","Karachi Spicy Roll Corner - PECHS","Pakistani","2.4","(17)","Karachi"
"njay","Layal  Baghdad","Pakistani","3.3","(18)","Karachi"
"wuse","Shanghai Chinese & Fast Food- bahadurabad","Chinese","3.8","(500+)","Karachi"
"v1lo","Salwa Snacks Bar","Fast Food","4.2","(1000+)","Karachi"
"n5a5","Harmain Sharfain Restaurant","Pakistani","4.2","(1000+)","Karachi"
"wy7p","The Halal-Guys","Middle Eastern","2.8","(100+)","Karachi"
"dk92","Bites 4 Life","Pasta","4.2","(500+)","Karachi"
"cvg5","Bangali Cafe","Pasta","4.2","(100+)","Karachi"
"eeqo","The Monkey Juice Bar","Beverages","4.1","(56)","Karachi"
"m2lg","Zauq Nalli Biryani","Pakistani","4","(75)","Karachi"
"xlvn","Krust N' Crumb","Fast Food","4","(86)","Karachi"
"nhk7","Bismillah Kachori Branch 2","Burgers","2.9","(63)","Karachi"
"levd","Dilpasand Kachori House","Pakistani","4.2","(65)","Karachi"
"hekt","Dasti Zayka","Fast Food","4.1","(100+)","Karachi"
"pn59","PRO FITT CAFE","Fast Food","4.1","(100+)","Karachi"
"sod4","Mehboob Food Center (MFC Soldier Bazar)","Pakistani","4.3","(5000+)","Karachi"
"t9ov","Havmore Ice Cream Bahadurabad","Ice Cream","4.4","(5000+)","Karachi"
"eyhi","The New York Sandwich Co. - Jauhar","0 min","3.7","(500+)","Karachi"
"n5kl","Tomato Potato","Fast Food","4.2","(100+)","Karachi"
"m885","Chill - The Soda Shop","Beverages","4.3","(85)","Karachi"
"r31x","American Red State Hoagies","Fast Food","3.9","(5)","Karachi"
"r9gk","New Dilpasand Chaat","Pakistani","3.1","(100+)","Karachi"
"rsox","The Chicago Hot Dogs","Fast Food","4","(100+)","Karachi"
"jkiv","Nazako","Beverages","3.9","(100+)","Karachi"
"j946","Cafe Shah Jee","Pakistani","3.8","(1000+)","Karachi"
"sgn1","Cafe Taj Shah Jee Hotel","Pakistani","3","(1)","Karachi"
"m06d","Luqmans Sweet and Salt","Pakistani","4.1","(2000+)","Karachi"
"n1du","Ghazi Foods","Pakistani","3.9","(2000+)","Karachi"
"cbak","Sunshine Delights Sweets & Bakers - Mosmiyat","Cakes & Bakery","4.1","(100+)","Karachi"
"u2bb","Mitthu Gola & Limca Point","Savouries","4.2","(100+)","Karachi"
"f7la","Ching Chong - Jauhar","Chinese","3.1","(100+)","Karachi"
"u8fb","Cafe Dhuwaan","Chinese","4.2","(500+)","Karachi"
"n3yl","Mehran Spot Chaat & Juice","Savouries","4.3","(2000+)","Karachi"
"dk62","Al Rehman Biryani - Soldier Bazar","Pakistani","3.9","(500+)","Karachi"
"u0ir","New Sadabahar Restaurant","Pakistani","4.2","(5000+)","Karachi"
"m4gg","Ghori House of Fries","Fast Food","4.3","(500+)","Karachi"
"i8me","Riaz Bros & Kachori House","Pakistani","3.9","(4000+)","Karachi"
"u1ek","Memon Bite Khausa","Pakistani","3.8","(500+)","Karachi"
"s0k0","Tahir Pan Shop (T.P.S)","Pakistani","4.2","(84)","Karachi"
"h043","Khalid Ice Cream","Ice Cream","4.2","(1000+)","Karachi"
"uoa3","MashaAllah Restaurant","Fast Food","4.3","(49)","Karachi"
"euqu","Darbari Chai Paratha","Pakistani","3.7","(96)","Karachi"
"tjma","Blue Ribbin Breakfast Special","Pakistani","3.8","(100+)","Karachi"
"d6zx","Al Jannat Halwa Puri","Pakistani","4.6","(24)","Karachi"
"z3zz","Ghani Pan Shop (GPS) - Bahadurabad","Desserts","4.6","(100+)","Karachi"
"ohmk","Al Madina Pakwan & sheermal house","Biryani","4.2","(500+)","Karachi"
"tz8b","JBC Foods","Burgers","3.9","(1000+)","Karachi"
"jfx2","Aira's Kitchen","Pakistani","4.5","(5)","Karachi"
"quyg","New Quetta Bahadurabad Tea Cafe","Pakistani","4.2","(1000+)","Karachi"
"e4vm","New Quetta Abdul Malik Hotel","Pakistani","4.2","(10000+)","Karachi"
"n3pi","Rajjo Ice Cream","Ice Cream","4.2","(4000+)","Karachi"
"p80g","Picnic","Fast Food","4.2","(500+)","Karachi"
"cyxd","Abdullah Amla Gola Ganda & Corn Soup","Desserts","3.8","(100+)","Karachi"
"dzai","Sakhawat Kabab House","Pakistani","4.7","(33)","Karachi"
"t3sz","Islamia Food & Sheermal House","Pakistani","4.3","(10000+)","Karachi"
"rmmx","Dhora jee halwa puri & Biryani","Pakistani","3.7","(100+)","Karachi"
"s6lo","Pizza One - Shaheed-e-Millet","Pasta","4.3","(2000+)","Karachi"
"tdcx","Chargha Town - Gulistan E Johar","Pakistani","4.3","(100+)","Karachi"
"u588","Food Zone","Fast Food","1","(1)","Karachi"
"io64","Chinese Food Alley","Chinese","3.2","(100+)","Karachi"
"v5xe","Lucky Restaurant","Pakistani","4.3","(4000+)","Karachi"
"k936","Bubble Berry","Healthy Food","2.6","(78)","Karachi"
"u9cv","Harmain Sharifain Tea Cafe","Tea & Coffee","4.3","(10000+)","Karachi"
"dch3","Sumac Restaurant ( The Moroccan Fusion Grill )","0 min","4","(55)","Karachi"
"hk1b","Zimbo Pizza","Pizza","3.3","(33)","Karachi"
"gpm9","Mammas Pizza","Pizza","4.3","(6)","Karachi"
"h9di","Kitchen Comfort","Pakistani","4.2","(100+)","Karachi"
"v5hz","Quetta Iqbal Tea Cafe","Tea & Coffee","4.3","(5000+)","Karachi"
"gk6j","Abbas Dairy Milk Shakes and Icecream","Healthy Food","3.7","(100+)","Karachi"
"h60z","MEHDI KITCHEN SERVICES","Pakistani","4.4","(100+)","Karachi"
"zqmg","HB KITCHEN","Pakistani","4","(7)","Karachi"
"s5jf","14th Street Pizza Co. - Shaheed-e-Millat","Pizza","4.2","(5000+)","Karachi"
"n3wp","Nawaz Jee Food and Beverages","Pakistani","4","(2000+)","Karachi"
"a7d0","Red Chilli Hot & Roll","Fast Food","3.9","(50)","Karachi"
"udfo","Al Hayat Roll Point & Fast Food","Fast Food","4.2","(100+)","Karachi"
"o4ec","Babu Pathan Peshwari Chapli Kabab - Branch 7","Pakistani","4.3","(100+)","Karachi"
"l6nd","Bites","Pakistani","3","(9)","Karachi"
"cwow","Karma Wala Halwa Puri","Pakistani","4.4","(100+)","Karachi"
"bfqi","Quetta Abaseen Hotel","Pakistani","4.4","(2000+)","Karachi"
"fwla","Babu Pathan Peshawari Chapli Kabab - Jauhar","Pakistani","4.2","(100+)","Karachi"
"fhbv","Mughal's Kitchen","Healthy Food","4.1","(100+)","Karachi"
"u0xl","Imperial Ming","Pasta","4.1","(1000+)","Karachi"
"hedq","D Chowk","Pakistani","4.4","(500+)","Karachi"
"zd9s","Al Sultan Bannu Beef Pulao","Pakistani","3.8","(12)","Karachi"
"j50t","Al- Khurram Catering & Hotel","Pakistani","3","(500+)","Karachi"
"jljv","Burger One - PECHS","Pasta","4","(90)","Karachi"
"ifg8","GHAZI PAKWAN AND BIRYANI HOUSE","Pakistani","3.7","(500+)","Karachi"
"rdy1","Happy Tummy","Pakistani","4.1","(100+)","Karachi"
"dvkg","Lachine- Jauhar","Pasta","4.2","(500+)","Karachi"
"n1xk","Agha Ali Juice","Beverages","4.1","(1000+)","Karachi"
"i0h8","Bhook Mitao","Fast Food","3.1","(100+)","Karachi"
"f7uk","Al Samad Biryani and Pakwan Center (Gulshan Branch 3)","Biryani","4.1","(3000+)","Karachi"
"oyf5","Jack Bean Coffee","Fast Food","4.1","(100+)","Karachi"
"ubzh","Memoni Tarka","Pakistani","4","(100)","Karachi"
"w7yq","Jamils Nashta Center","Pakistani","4.3","(4000+)","Karachi"
"mdot","Mama's Kitchen","Chinese","3.5","(87)","Karachi"
"b5m7","Mama Chai Junction","Pakistani","3.9","(100+)","Karachi"
"lwbw","EAT HOT","Pakistani","4.1","(100+)","Karachi"
"w8hl","Masha Allah Halwa Puri & BBQ","Pakistani","3.9","(1000+)","Karachi"
"p7w5","Quetta Agha Hotel","Pakistani","3.9","(500+)","Karachi"
"wfii","ZA Kitchen","Pakistani","3.4","(19)","Karachi"
"iut1","KN Kitchen","Pakistani","2.5","(18)","Karachi"
"vses","Italiona Home","Pakistani","3","(1)","Karachi"
"q7t8","PIZZERIA - Bahadurabad","Pasta","4","(500+)","Karachi"
"h32w","Northern Food Taste","0 min","4.2","(1000+)","Karachi"
"t5wk","Burger Hut - Johar","Burgers","3.8","(2000+)","Karachi"
"q0cx","Ice Cream Bar","Ice Cream","4","(48)","Karachi"
"c1ec","Super Star A-One Pakwan And Biryani Centre","Pakistani","4.3","(100+)","Karachi"
"hkd3","Yumsum (Momos & Chinese Delight)","0 min","3.9","(100+)","Karachi"
"v7ob","Cloud Naan PECHS","Tea & Coffee","4.4","(5000+)","Karachi"
"u9vg","Karachi Broast - Tariq Road","Broast","4.1","(4000+)","Karachi"
"oc22","Shazi's Kitchen","Fast Food","4.6","(100+)","Karachi"
"eem4","Chef Muskaan Foods","Pakistani","5","(1)","Karachi"
"qsto","Bismillah Pakwan Biryani & Polao Centre","Biryani","3.9","(100+)","Karachi"
"k8k6","Mystery Flavors","Pakistani","4.2","(1000+)","Karachi"
"ymhf","Wafflezone","Desserts","3.6","(7)","Karachi"
"cgig","The Chai City","Pakistani","2.9","(100+)","Karachi"
"mrz4","Azhar's Kitchen","Pakistani","4.3","(100+)","Karachi"
"p2kg","Slush Factory","Beverages","2.9","(35)","Karachi"
"khnp","Karachi Sajji","Pakistani","2.6","(15)","Karachi"
"n7ng","Mr Shezi","Pasta","4.1","(2000+)","Karachi"
"xaoq","Jamil's Restaurant - Dhoraji","Pasta","4.1","(1000+)","Karachi"
"t8nj","Chilli Hot n Roll","Wraps & Rolls","4.1","(5000+)","Karachi"
"xtfx","Chef Asma Kitchen","Pakistani","4","(500+)","Karachi"
"bc1h","Hot n Crispy Foods","Fast Food","3.7","(100+)","Karachi"
"ms5z","Farida's Kitchen","Pakistani","4.1","(76)","Karachi"
"v8hu","HIBA PAKWAN","Pakistani","4.2","(1000+)","Karachi"
"eke2","Quetta Mama Hotel","Pakistani","3.9","(100+)","Karachi"
"kela","Burger Wurger","Fast Food","3.5","(62)","Karachi"
"bj9a","DRINKZO THE SODA SHOP","Beverages","4.1","(100+)","Karachi"
"r7ve","100 Shawarma","Shawarma","3.9","(3000+)","Karachi"
"n8mv","Chatkharay Gol Gappay","Savouries","4.2","(2000+)","Karachi"
"v2ni","Balochistan Sajji","Pakistani","4.2","(20000+)","Karachi"
"u4ia","Iqra Chaat House","Pakistani","4.3","(2000+)","Karachi"
"w3ia","Agha Muqtada Juice Center","Beverages","3.9","(500+)","Karachi"
"mrhx","The juice house","Ice Cream","4.3","(500+)","Karachi"
"n1gy","Tandooray","Pasta","4.2","(2000+)","Karachi"
"zx00","Agha Chaat & Gol Gappay","Pakistani","4.5","(11)","Karachi"
"n76f","United Nimco and Halwa Puri","Pakistani","4.1","(500+)","Karachi"
"d9qa","ANEELA FOOD","Pakistani","3.8","(1000+)","Karachi"
"h3xk","Fluff","Ice Cream","4.2","(100+)","Karachi"
"tx6j","Momos Lover - Dolmen Mall Tariq Road","Fast Food","2.7","(3)","Karachi"
"tgfl","Balochistan Fish & Fast Food","Seafood","3.8","(500+)","Karachi"
"cq7h","Smoky B's - House of Smoked Burgers","Fast Food","4.6","(11)","Karachi"
"v1ku","Al Madina Kitchen & Sheermal House","Pakistani","4.4","(4000+)","Karachi"
"tlm7","Turkish Mud Coffee - Bahadurabaad","Healthy Food","3.8","(100+)","Karachi"
"jl13","Chatkaray Gol Gappay and channa chaat","Savouries","3.6","(96)","Karachi"
"o5v5","The Big Pizza - Johar","Pizza","4.2","(100+)","Karachi"
"r5qq","Zaiqa home cheif","Fast Food","4.3","(500+)","Karachi"
"nu15","New Quetta Haji Akbar Hoel","Pakistani","4","(100+)","Karachi"
"sof9","Spicy Spot (Burns Road Ka Mashoor Bun Kabab)","Fast Food","4.4","(100+)","Karachi"
"w1yl","Hot & Spicy Shawarma","Shawarma","4.1","(500+)","Karachi"
"w9nv","Agha Azizullah Juice Center","Beverages","4.3","(500+)","Karachi"
"skji","My Chai - 2nd Branch","Pakistani","4.3","(500+)","Karachi"
"aky8","CHATKHARAY CHANNA CHAAT AND LIMKA POINT","Savouries","3.1","(55)","Karachi"
"sjrk","Deluxe Foods","Pakistani","3.4","(4)","Karachi"
"dbl6","Cheesy Pizza","Pizza","3.2","(78)","Karachi"
"o2cu","Cibus Kouzina","Fast Food","3.9","(1000+)","Karachi"
"eyd8","Soda Licious","Beverages","4.2","(1000+)","Karachi"
"u6rn","Master Juice","Beverages","4.3","(2000+)","Karachi"
"n0sj","Guddu Golden Chat & Gol Gappay","Savouries","4.5","(5000+)","Karachi"
"fxbl","Quetta Mashallah Hotel","Fast Food","3.5","(16)","Karachi"
"mspg","Saigon","Chinese","3.7","(71)","Karachi"
"u3xu","HADI FASTFOOD BBQ AND ROLLS","Pakistani","3.9","(100+)","Karachi"
"ycfh","Homelicious","Pakistani","3.8","(21)","Karachi"
"jt4p","Continental Halwa Puri and Nimko","Pakistani","3.5","(100+)","Karachi"
"rxjq","Mamu Biryani & Pakwan Center - Perfume Chowk","Biryani","3.7","(1000+)","Karachi"
"n1ls","Agha Juice ( Hunaid city )","Beverages","4.2","(3000+)","Karachi"
"n7xx","New Pakistan Nihari House","Pakistani","4.1","(5000+)","Karachi"
"l4dh","Krispy 2.0","Fast Food","1.8","(4)","Karachi"
"d9tr","Burger Lab - Dolmen Mall Tariq Road","Fast Food","3.9","(500+)","Karachi"
"xish","Haji Asghar Pakwan","Pakistani","2.6","(5)","Karachi"
"mvmq","Agha Abbas Juice - Johar","Beverages","4.1","(100+)","Karachi"
"z0bs","Cafe Sarwar","Pakistani","4.2","(100+)","Karachi"
"poh4","Fresh Bite","Pakistani","5","(1)","Karachi"
"mr7c","Shawarma Xpress","Fast Food","4.2","(21)","Karachi"
"zoty","Esshal's Kitchen","Fast Food","4.5","(100+)","Karachi"
"vm0l","New Quetta Cafe Al Arab","Pakistani","3.5","(100+)","Karachi"
"twkx","Al-Saeed Halwa Puri","Pakistani","4.3","(61)","Karachi"
"emv7","Mummy Ka Dhaba","Pakistani","5","(4)","Karachi"
"r12o","J.K Kabab Nehari & Biryani House","Pakistani","3.8","(1000+)","Karachi"
"nztc","Baba Rolls & Snacks","Fast Food","4","(41)","Karachi"
"lh6u","Bun & BBQ","Fast Food","4.8","(17)","Karachi"
"c5rd","Eat N Bite Home Kitchen","Pakistani","4","(1000+)","Karachi"
"v8xs","Haji Ali Jan Pakwan & Restaurant","Pakistani","4","(500+)","Karachi"
"nhn3","Cafe Johar","Pakistani","4.2","(100+)","Karachi"
"t4ha","Bun - B","Fast Food","4.1","(3000+)","Karachi"
"dh98","Eat & Bite","Fast Food","4.5","(100+)","Karachi"
"k2me","Pizza Aim","Pasta","4","(1000+)","Karachi"
"f64c","Dilpasand Chai Paratha","Pakistani","4.4","(58)","Karachi"
"hsdz","Tasty Biryani &  Pakwan Center","Biryani","2.4","(19)","Karachi"
"t9qq","Frizzo Ice-Cream","Ice Cream","4.3","(2000+)","Karachi"
"aikb","House of Dosa","Pakistani","3.9","(100+)","Karachi"
"pxbz","Quetta Cafe Bahadrabad","Pakistani","3.4","(9)","Karachi"
"r3cc","Haji King Soup Center","Chinese","4.1","(1000+)","Karachi"
"p7s0","Johar Fries and Burger Point","Fast Food","1.5","(4)","Karachi"
"zh0f","Agha Flora Juice - University Road","Beverages","4.4","(500+)","Karachi"
"yl1e","Continental Sweets Halwa Puri","Ice Cream","4.2","(100+)","Karachi"
"mdmb","Sadaqat Halwa Puri","Pakistani","4.3","(1000+)","Karachi"
"efi7","Pizza 4 Delight - Jauhar","Pasta","3.7","(100+)","Karachi"
"g7eb","New Quetta Agha Hotel - Branch 2","Pakistani","4","(100+)","Karachi"
"ndy3","Al Samad Biryani- Johar","Pakistani","3.9","(100+)","Karachi"
"g0ac","Baba Pulao & Pakwan Centre (Hyderabadi yakhni pulao)","Pakistani","4.1","(100+)","Karachi"
"td77","Buddy Bites","Fast Food","3.8","(100+)","Karachi"
"dbn9","Dhamaka Fries","Fast Food","4.3","(4)","Karachi"
"fb9c","Quetta Akram Hotel","Pakistani","3.5","(65)","Karachi"
"cqw0","United Halwa Puri - Jauhar","Pakistani","4.2","(500+)","Karachi"
"gvi3","Maryam and Mama - Jauhar","Pakistani","4.1","(62)","Karachi"
"hrwh","Zingasm Burgers","Burgers","3.3","(100+)","Karachi"
"m6g6","Bismillah Milkshake IceCream & Falooda","Desserts","4","(100+)","Karachi"
"w5lg","M's Eatery","Pakistani","4","(1000+)","Karachi"
"n5zy","Mamoo Dehli Kabab House","Pakistani","3.7","(100+)","Karachi"
"uqej","Tawakkal Biryani","Biryani","4.1","(500+)","Karachi"
"x6ln","Ahbaab Biryani & Barbeque","Pakistani","4.3","(100+)","Karachi"
"c4en","Zims Food","Fast Food","4.7","(100+)","Karachi"
"i6oj","Tawakkal Halwa Puri Branch 2","Pakistani","4.6","(69)","Karachi"
"xfd7","Anila's homemade hygiene food","Pakistani","4","(100+)","Karachi"
"txyd","Hub Foods","Fast Food","4","(34)","Karachi"
"n5vw","Makkah Pakwan & Sheerrmal House","Pakistani","4.2","(3000+)","Karachi"
"mgc1","New Crescent Roll Corner, BBQ, Fast Food and Chinese","Fast Food","3.8","(100+)","Karachi"
"ctx4","Mountain Momos","Chinese","2.7","(75)","Karachi"
"d1yy","McChilli","Fast Food","3.4","(500+)","Karachi"
"v7te","Kitchen Apka","Pakistani","4","(500+)","Karachi"
"wcm3","zs restaurant","Pakistani","3.8","(500+)","Karachi"
"w1gj","Johar Nihari House","Pakistani","4.1","(5000+)","Karachi"
"zp6u","McChilli (Fast Food & Pizza)","Burgers","3","(100+)","Karachi"
"w6kf","The Food Bar","Pasta","4.3","(5000+)","Karachi"
"e3vh","Saeed Rajput Biryani Centre","Pakistani","3.8","(100+)","Karachi"
"i7a3","Cafe Zikriya - Sindh Green Sajji","Pakistani","4.9","(11)","Karachi"
"ydqp","Lettuce Thrill","Fast Food","4.2","(82)","Karachi"
"t2gp","Ice Village","Ice Cream","4.1","(3000+)","Karachi"
"cvn5","Ramadan Special By Suaad - Jauhar","Cakes & Bakery","5","(1)","Karachi"
"u0ns","Baba Pizza","Pizza","4.2","(500+)","Karachi"
"zqcx","Wishful Kitchen","Paratha","4.3","(100+)","Karachi"
"xd4w","The  Hot's or Spicy Pizza","Pakistani","5","(4)","Karachi"
"cwt4","A1 Chinese","Pasta","3.7","(100+)","Karachi"
"g9np","Farzana Restaurant","Paratha","4.3","(1000+)","Karachi"
"b5om","Tao's Grill","Pakistani","3.6","(100+)","Karachi"
"fk8f","TOS & Chinese","Chinese","2.3","(6)","Karachi"
"cstu","Perfecto Pizza","Pizza","3.5","(100+)","Karachi"
"i4io","Seema's Kitchen","Pakistani","3.4","(500+)","Karachi"
"r9n7","SIMZAY - Scheme 33","Chinese","4.3","(1000+)","Karachi"
"d141","Angeethi - Jauhar","Pakistani","4.1","(100+)","Karachi"
"xbpe","Wok In","Chinese","2.3","(68)","Karachi"
"obpx","TASTY BITES","Chinese","3.8","(1000+)","Karachi"
"apwo","Broast 4 U","Fast Food","3.8","(500+)","Karachi"
"l7d5","Lahori Murgh Chana & Restaurant - Johar","Pakistani","3.7","(14)","Karachi"
"y8x1","Momos On The Go","Fast Food","4.2","(100+)","Karachi"
"jp8s","Sam Burger","Fast Food","4.1","(4)","Karachi"
"dced","Safia ka Dhaba","Pakistani","3.3","(100+)","Karachi"
"g58i","Mr. Chinese","Continental","4.2","(100+)","Karachi"
"uvek","Sun Rise Kitchen","Pakistani","4","(100+)","Karachi"
"m7bx","Food Gala","Pakistani","5","(1)","Karachi"
"l0r1","Kashgar Momos","0 min","3","(100+)","Karachi"
"d5n9","The Letus Meet","Burgers","3.4","(100+)","Karachi"
"hah2","Kitchen Aara","Pakistani","3.8","(49)","Karachi"
"lhf0","Baskin Robbins - Square One Mall","Healthy Food","3.9","(51)","Karachi"
"n1rv","Kings Corn and Cafe","0 min","4.3","(100+)","Karachi"
"dzbf","Haji Foods","Pakistani","3","(99)","Karachi"
"eme5","Bismillah Biryani - Gulistan E Johar","Biryani","4.2","(5000+)","Karachi"
"o33y","New Royal Rasoi","Pakistani","4.1","(100+)","Karachi"
"v1wh","Kaybees - Gulistan-e-Johar","Pasta","4.1","(3000+)","Karachi"
"w7gs","Biryani & Co (Johar)","Biryani","4.1","(5000+)","Karachi"
"i8ea","Agha Nadir Juice Center","Beverages","4.6","(100+)","Karachi"
"o1iv","Fresh Feast by Huma","Pakistani","4.2","(500+)","Karachi"
"e6mn","Haroon Burger Fast Food","Fast Food","4.1","(500+)","Karachi"
"ne5k","Lucky Biryani","Pakistani","4.2","(100+)","Karachi"
"cuzv","Ancholi Dream Waffles - Jauhar","Desserts","5","(1)","Karachi"
"y8ul","MashAllah Hassan Foods","Fast Food","3.2","(8)","Karachi"
"rvzm","PIZZWAY","Pasta","2.1","(100+)","Karachi"
"hnmz","Mr Chicken","Fast Food","3.8","(2000+)","Karachi"
"n6tc","Howdy Pizza","Pasta","2.2","(100+)","Karachi"
"f1kh","U&M Kitchen","Pakistani","3.9","(500+)","Karachi"
"b83g","Naan Express - Gulistan E Jauhar","Pizza","4.3","(500+)","Karachi"
"v8rn","Free Cone Days","Ice Cream","4.4","(100+)","Karachi"
"wkcn","Tasty Golgappe & Chat","Pakistani","4.1","(100+)","Karachi"
"cvcw","Drink Point","Desserts","4.1","(44)","Karachi"
"pfya","Homemade Meals by Saba","Pakistani","3.8","(13)","Karachi"
"bcjg","Waqar Biryani center","Biryani","3.9","(500+)","Karachi"
"m6zt","Mama Ka Bun Kabab","Fast Food","4.1","(100+)","Karachi"
"nr7u","Subhan Allah New Quetta Hotel","Pakistani","3.7","(60)","Karachi"
"m1t0","Zahid Biryani & Caterer's","Pakistani","1.4","(26)","Karachi"
"a5ju","Precious Pies","Desserts","5","(2)","Karachi"
"q1p0","The Waffles Hut","Desserts","4.1","(100+)","Karachi"
"ht1j","Shahdat Shawarma","Fast Food","4.3","(100+)","Karachi"
"dz35","Shadat Burger, Limca & Gola Ganda","Burgers","4.2","(63)","Karachi"
"rken","Cafe Arslan","0 min","4.8","(9)","Karachi"
"t8zb","Burger Lab - Johar","Fast Food","4.1","(5000+)","Karachi"
"zv39","Food Planet","Fast Food","2.1","(6)","Karachi"
"h0eh","Muhammadi Sweets & Bakers-Safora","Cakes & Bakery","4.3","(500+)","Karachi"
"bdzh","Al Fatima Pakwan Centre","Pakistani","3.9","(100+)","Karachi"
"ew20","The Wild Sip","Beverages","4.2","(70)","Karachi"
"pjwq","Masha Allah Quetta Cafe - Kashmir Road","Pakistani","4","(100+)","Karachi"
"wch2","Red Apple Juice Bar - Tariq Road","Healthy Food","3.2","(3)","Karachi"
"rceg","Al Baik Shawarma","Fast Food","4.1","(100+)","Karachi"
"cy9i","Al haaj bundoo khan’s","Pakistani","3.8","(500+)","Karachi"
"h3f3","Khattak Pakwaan","Pakistani","3.7","(100+)","Karachi"
"hvj4","City Pizza","Pasta","4","(7)","Karachi"
"n25i","Food Foodies","Pakistani","3.8","(100+)","Karachi"
"bhdc","Quetta Mashallah Hotel (RADO)","Pakistani","4.3","(1000+)","Karachi"
"x2q3","UJ FIRE WOK","Chinese","3.5","(97)","Karachi"
"svax","My Little Bakery","Desserts","4.4","(100+)","Karachi"
"ya5a","Thai Chin","Chinese","4.1","(94)","Karachi"
"kxg9","Shawarma Stop","Wraps & Rolls","4","(100+)","Karachi"
"sziz","Milk & Meat","Fast Food","3.6","(100+)","Karachi"
"uwm1","Mom’s Specials","Pakistani","4.2","(100+)","Karachi"
"qjza","Muhammadi Dil Pasand Special Gol Gappay and Chaat","Savouries","3.6","(100+)","Karachi"
"esg4","City Fast Food","Pasta","3.8","(500+)","Karachi"
"w9ef","Arshi's Kitchen","Wraps & Rolls","3.6","(2000+)","Karachi"
"n8da","Broast House","Fast Food","3.9","(1000+)","Karachi"
"n4db","Society Burger & Biryani - Dhoraji Society","Fast Food","4","(4000+)","Karachi"
"zppz","Tantalizing Tastebuds","Pakistani","2.7","(18)","Karachi"
"mw38","Burns Road K Mashoor Kabab - Jauhar","Burgers","1.9","(22)","Karachi"
"t727","Katakat Wala","Pakistani","3.3","(58)","Karachi"
"cn47","Kalachi Dairy","Healthy Food","3.7","(100+)","Karachi"
"kx28","Krispy2Juicy","Fast Food","4","(500+)","Karachi"
"w2yp","Marhaba Restaurant","Pakistani","4.1","(1000+)","Karachi"
"y7d9","Master Chaat & Gol Gappy","Pakistani","2.3","(100+)","Karachi"
"zycu","ALISHAY FERRARI","Pakistani","2.6","(36)","Karachi"
"t18z","Nadz Cuisine","Pakistani","4.6","(100+)","Karachi"
"t8xn","Allah Wala Kitchen Johar Complex","Pakistani","3.9","(3000+)","Karachi"
"mh1r","Smokeyo's","Pasta","3.6","(100+)","Karachi"
"vgpw","UK pan shop (PSO Pump)","0 min","4.8","(100+)","Karachi"
"cd75","Allah Tawakal Halwa Puri","Pakistani","4","(100+)","Karachi"
"w5fl","Lala Pakvan & Shermal House","Pakistani","4.2","(2000+)","Karachi"
"gxar","Chow Town","Pakistani","1","(1)","Karachi"
"u0lw","Laziz Fruit Chaat juices & Burger","Burgers","4","(1000+)","Karachi"
"fm8k","Zaiqa Kitchen","Pakistani","3.7","(100+)","Karachi"
"wi7f","Hafeez Shawarma & Fast Food","Fast Food","3.3","(68)","Karachi"
"w88w","Al Ahmed Chaat","Savouries","3.3","(77)","Karachi"
"ip89","Food Villa","Chinese","4.2","(100+)","Karachi"
"it43","Bismillah Kachori & Samosa Chaat","Pakistani","4.2","(4)","Karachi"
"bcar","Hafeez Sons Roll Fast Food - PECHS","Fast Food","4","(5000+)","Karachi"
"h0sw","Johar Restaurant & Caterers","Fast Food","4.5","(5)","Karachi"
"n2ox","Al-Hamza Roll Corner","Fast Food","4.3","(1000+)","Karachi"
"nqm6","KhauSey Town (K-Town)","Pakistani","4.2","(500+)","Karachi"
"l9l0","Cafe Al - Sheikh","Pakistani","4.4","(1000+)","Karachi"
"nhkd","Khan Pakwan","Pasta","3.7","(100+)","Karachi"
"o1i9","Victoria Pizza","Pasta","2","(28)","Karachi"
"m6sz","Jameel Kachori Shop","Pakistani","4.1","(100+)","Karachi"
"d2vt","Rairo Restaurant","Pakistani","4","(100+)","Karachi"
"es1n","Saad's Kitchen","Pakistani","2.5","(10)","Karachi"
"wir3","AL Rehman Sheermal House","Pakistani","4.6","(39)","Karachi"
"rc10","Food Junction","Fast Food","4.4","(33)","Karachi"
"n0wi","Abid Meeruth Bar B Q and Fast Food","BBQ","3.8","(500+)","Karachi"
"m4tg","Agha Special Biryani","Pakistani","3.6","(69)","Karachi"
"aksp","Quality foods","Fast Food","2.9","(24)","Karachi"
"v132","Delizia - PECHS","Cakes & Bakery","4.5","(100+)","Karachi"
"zpom","Madina Sheermal House","Pakistani","4.4","(2000+)","Karachi"
"g3yn","Kundan Broast Karsa","Fast Food","4.2","(1000+)","Karachi"
"noup","Quetta Darbar Cafe","Pakistani","4","(100+)","Karachi"
"u8il","Hollywood Chaat & Burger","Burgers","4.1","(2000+)","Karachi"
"cnat","Al-Haaj Bundoo Khan's - MA Jinnah Road","Fast Food","2.2","(21)","Karachi"
